Current,Next,Count,Total_Out,Probability
ERICKSON_DIRECT_INDUCTION,ERICKSON_POST_HYPNOTIC_SUGGESTION,1,4,0.25
ERICKSON_DIRECT_INDUCTION_DEMO,ERICKSON_TONE_OVER_CONTENT,1,1,1.0
ERICKSON_DIRECT_INDUCTION_WITH_UTILIZATION,ERICKSON_CONSCIOUS_UNCONSCIOUS_BRIDGE,1,1,1.0
ERICKSON_DIRECT_INJUNCTION,ERICKSON_OPEN_INQUIRY,1,1,1.0
ERICKSON_DIRECT_INQUIRY,ERICKSON_AUTHORITY_SAFETY_NET,1,13,0.07692307692307693
ERICKSON_DIRECT_INQUIRY,ERICKSON_DIRECT_AUTHORITARIAN_COMMAND,1,13,0.07692307692307693
ERICKSON_DIRECT_INQUIRY,ERICKSON_DIRECT_FACILITATION,1,13,0.07692307692307693
ERICKSON_DIRECT_INQUIRY,ERICKSON_DIRECT_INVITATION,1,13,0.07692307692307693
ERICKSON_DIRECT_INQUIRY,ERICKSON_INTERROGATIVE_DOUBT,1,13,0.07692307692307693
ERICKSON_DIRECT_INQUIRY,ERICKSON_INTERROGATIVE_TRUISM,1,13,0.07692307692307693
ERICKSON_DIRECT_INQUIRY,ERICKSON_NEGATIVE_TAG_QUESTION,1,13,0.07692307692307693
ERICKSON_DIRECT_INQUIRY,ERICKSON_PRESUPPOSITION,1,13,0.07692307692307693
ERICKSON_DIRECT_INQUIRY,ERICKSON_SHOCK_CONFRONTATION,1,13,0.07692307692307693
ERICKSON_DIRECT_INQUIRY,ERICKSON_TRUISM_PACING,1,13,0.07692307692307693
ERICKSON_DIRECT_INQUIRY,ERICKSON_UTILIZATION_FOCUS_SHIFT,1,13,0.07692307692307693
ERICKSON_DIRECT_INQUIRY,ERICKSON_UTILIZATION_OF_NOT_KNOWING,1,13,0.07692307692307693
ERICKSON_DIRECT_INQUIRY,ERICKSON_UTILIZATION_SEEDING,1,13,0.07692307692307693
ERICKSON_DIRECT_INQUIRY_AS_SUGGESTION,ERICKSON_PRESUPPOSITION_QUESTION,1,2,0.5
ERICKSON_DIRECT_INQUIRY_AS_SUGGESTION,ERICKSON_UTILIZATION_UNCERTAINTY,1,2,0.5
ERICKSON_DIRECT_INQUIRY_DISSOCIATION,ERICKSON_DISSOCIATIVE_REFRAMING,1,1,1.0
ERICKSON_DIRECT_INQUIRY_FOCUS,ERICKSON_YES_SET_PACING,1,1,1.0
ERICKSON_DIRECT_INQUIRY_FOR_REGRESSION,ERICKSON_AGE_REGRESSION,1,1,1.0
ERICKSON_DIRECT_INQUIRY_OF_RESISTANCE,ERICKSON_TRUISM_UNSPOKEN,1,1,1.0
ERICKSON_DIRECT_INQUIRY_PACING,ERICKSON_TRUISM_PRESUPPOSITION,1,2,0.5
ERICKSON_DIRECT_INQUIRY_PACING,ERICKSON_TRUISM_VALIDATION,1,2,0.5
ERICKSON_DIRECT_INQUIRY_PERMISSIVENESS,ERICKSON_TRUISM_PRESUPPOSITION,1,1,1.0
ERICKSON_DIRECT_INQUIRY_RAPPORT,ERICKSON_SHOCK_CONFUSION,1,1,1.0
ERICKSON_DIRECT_INQUIRY_TRANCE,ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION,1,2,0.5
ERICKSON_DIRECT_INQUIRY_TRANCE,ERICKSON_DIRECT_REINFORCEMENT,1,2,0.5
ERICKSON_DIRECT_INQUIRY_TRANSITION,ERICKSON_LOGIC_REVERSAL,1,1,1.0
ERICKSON_DIRECT_INQUIRY_TRUISM,ERICKSON_EMPOWERMENT_CONSTRAINT,1,1,1.0
ERICKSON_DIRECT_INQUIRY_UTILIZATION,ERICKSON_DIRECT_INQUIRY_UTILIZATION,1,4,0.25
ERICKSON_DIRECT_INQUIRY_UTILIZATION,ERICKSON_PACING_AND_VALIDATION,1,4,0.25
ERICKSON_DIRECT_INQUIRY_UTILIZATION,ERICKSON_PRESUPPOSITION_IGNORANCE,1,4,0.25
ERICKSON_DIRECT_INQUIRY_UTILIZATION,ERICKSON_UTILIZATION_GROUNDING,1,4,0.25
ERICKSON_DIRECT_INQUIRY_WITH_PRESUPPOSITION,ERICKSON_REFRAMING_AND_INDIRECT_SUGGESTION,1,1,1.0
ERICKSON_DIRECT_INSTRUCTION,ERICKSON_DIRECT_EXPERIENCE,1,3,0.3333333333333333
ERICKSON_DIRECT_INSTRUCTION,ERICKSON_DOUBLE_BIND_OBSERVATION,1,3,0.3333333333333333
ERICKSON_DIRECT_INSTRUCTION,ERICKSON_TRUISM_AND_ASSOCIATION,1,3,0.3333333333333333
ERICKSON_DIRECT_INSTRUCTIONAL_PRESUPPOSITION,ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION,1,1,1.0
ERICKSON_DIRECT_INSTRUCTION_PACING,ERICKSON_UTILIZATION_TRANSITION,1,1,1.0
ERICKSON_DIRECT_INSTRUCTION_WITH_ALTERNATIVE,ERICKSON_CONDITIONAL_ASSERTION,1,1,1.0
ERICKSON_DIRECT_INSTRUCTION_WITH_MODELING,ERICKSON_UTILIZATION_POSTHYPNOTIC,1,1,1.0
ERICKSON_DIRECT_INTERRUPT,ERICKSON_MINIMALISM_AUTONOMY,1,1,1.0
ERICKSON_DIRECT_INTERVENTION,ERICKSON_UTILIZATION_PARALLEL_REALITY,1,2,0.5
ERICKSON_DIRECT_INTERVENTION,ERICKSON_UTILIZATION_QUESTION,1,2,0.5
ERICKSON_DIRECT_INVITATION,ERICKSON_PERMISSIVE_SUGGESTION,1,1,1.0
ERICKSON_DIRECT_MOTOR_SUGGESTION,ERICKSON_PERMISSIVE_COMMAND,1,2,0.5
ERICKSON_DIRECT_MOTOR_SUGGESTION,ERICKSON_UTILIZATION_DISSOCIATION,1,2,0.5
ERICKSON_DIRECT_NEGATION,ERICKSON_INDIRECT_SUGGESTION,1,1,1.0
ERICKSON_DIRECT_OBSERVATION,ERICKSON_CLINICAL_OBSERVATION,1,3,0.3333333333333333
ERICKSON_DIRECT_OBSERVATION,ERICKSON_PACING_TRUISM,1,3,0.3333333333333333
ERICKSON_DIRECT_OBSERVATION,ERICKSON_REFRAMING_UTILIZATION,1,3,0.3333333333333333
ERICKSON_DIRECT_OBSERVATION_PREDICTION,ERICKSON_PSYCHOLOGICAL_OBSERVATION,1,1,1.0
ERICKSON_DIRECT_OBSERVATION_PRESUPPOSITION,ERICKSON_DIRECT_INSTRUCTION,1,1,1.0
ERICKSON_DIRECT_OBSERVATION_REFRAME,ERICKSON_CHALLENGE_SURPRISE,1,1,1.0
ERICKSON_DIRECT_PACING,ERICKSON_FUTURE_PACING_TRUISM,1,2,0.5
ERICKSON_DIRECT_PACING,ERICKSON_REFRAMING_ANALOGY,1,2,0.5
ERICKSON_DIRECT_PACING_RESISTANCE,ERICKSON_SOCIAL_DYNAMICS,1,1,1.0
ERICKSON_DIRECT_PERMISSIVE,ERICKSON_UTILIZATION_ATTENTION,1,1,1.0
ERICKSON_DIRECT_PERMISSIVE_INDUCTION,ERICKSON_PHYSIOLOGICAL_PACING_DISSOCIATION,1,1,1.0
ERICKSON_DIRECT_PHENOMENA,ERICKSON_INDIRECT_SUGGESTION_EVOCATION,1,1,1.0
ERICKSON_DIRECT_PRESCRIPTION,ERICKSON_DIRECTIVE_ACTION,1,1,1.0
ERICKSON_DIRECT_PRIMING,ERICKSON_INDIRECT_SUGGESTION,1,1,1.0
ERICKSON_DIRECT_PROBE,ERICKSON_TRUISM,1,1,1.0
ERICKSON_DIRECT_PROCESS_SUGGESTION,ERICKSON_UTILIZATION_POST_TRANCE,1,1,1.0
ERICKSON_DIRECT_REASSOCIATION_AND_DISCLOSURE,ERICKSON_PARADOXICAL_INTERVENTION,1,1,1.0
ERICKSON_DIRECT_REINFORCEMENT,ERICKSON_COMPOUND_SUGGESTION_DISSOCIATION,1,3,0.3333333333333333
ERICKSON_DIRECT_REINFORCEMENT,ERICKSON_MINIMALIST_COMMAND,1,3,0.3333333333333333
ERICKSON_DIRECT_REINFORCEMENT,ERICKSON_STRATEGIC_VALIDATION,1,3,0.3333333333333333
ERICKSON_DIRECT_SEEDING,ERICKSON_TRUISM_CONTRAST,1,1,1.0
ERICKSON_DIRECT_SELECTION,ERICKSON_ECHOING_INCONGRUENCE,1,1,1.0
ERICKSON_DIRECT_SUGGESTION,ERICKSON_AMBIGUOUS_METAPHOR,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_CONFUSION_RATIFICATION,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_DIRECT_AUTHORITY_ANESTHESIA,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_DIRECT_COMMAND,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_DIRECT_SUGGESTION,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_DIRECT_UTILIZATION,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_MOMENTUM_TRUISM,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_NEGATIVE_CONSTRAINT,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_PARADOXICAL_TASK,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_PERMISSIVE_INQUIRY,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_PRESUPPOSITION_OF_CHANGE,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_SHOCK_AND_INTERRUPT,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_TRUISM_REFRAMING,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_TRUISM_TAG,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_UTILIZATION,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_UTILIZATION_AND_PACING,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_UTILIZATION_LINGUISTIC,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_UTILIZATION_OBSERVATION,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION,ERICKSON_UTILIZATION_TRUISM,1,19,0.05263157894736842
ERICKSON_DIRECT_SUGGESTION_AMNESIA,ERICKSON_PRESUPPOSITION_AMNESIA,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_AND_PACING,ERICKSON_UTILIZATION_DISSOCIATION,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_AS_PROCESS,ERICKSON_VALIDATION_AND_INDIRECT_SUGGESTION,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_AUTHORITY,ERICKSON_UTILIZATION_SHOCK_REFRAME,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_BOUNDARY,ERICKSON_UTILIZATION_DOUBLEBIND,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_CATALEPSY,ERICKSON_DISSOCIATION_REGRESSION,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_CHILD,ERICKSON_POSTHYPNOTIC_UTILIZATION,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_COMMITMENT,ERICKSON_POST_HYPNOTIC_INSTRUCTION,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_CONFIDENCE,ERICKSON_REINFORCEMENT_TAG,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_LABELING,ERICKSON_IDEOMOTOR_SUGGESTION,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_OF_EASE,ERICKSON_DISSOCIATION_PRESUPPOSITION,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_PACING,ERICKSON_SENSORY_FOCUS,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_PEDAGOGY,ERICKSON_YES_SET,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_PHYSIOLOGICAL,ERICKSON_AUTHORITATIVE_VALIDATION,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_RAPPORT,ERICKSON_META_INQUIRY,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_REINDUCTION,ERICKSON_PRESUPPOSITION_INQUIRY,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_SURPRISE,ERICKSON_PERMISSIVE_SUGGESTION,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_TASK,ERICKSON_TRUISM_YES_SET,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_THROUGH_REPETITION,ERICKSON_OBSERVATION_UTILIZATION,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_TIME_DISTORTION,ERICKSON_PERMISSIVE_SUGGESTION,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_UNCONSCIOUS,ERICKSON_UTILIZATION_RESISTANCE,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_UTILIZATION,ERICKSON_TASK_ASSIGNMENT,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_WITH_AFFECT,ERICKSON_POST_HYPNOTIC_UTILIZATION,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_WITH_HIDDEN_TEST,ERICKSON_AUTONOMY_RAPPORT,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_WITH_IMPLICATION,ERICKSON_UTILIZATION_HUMOR,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_WITH_INTENSITY,ERICKSON_INTERROGATIVE_SUGGESTION,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_WITH_LOGIC,ERICKSON_TRUISM_PROTECTION,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_WITH_RATIONALE,ERICKSON_PREDICTION_AND_SENSORY_CALIBRATION,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_WITH_REINFORCEMENT,ERICKSON_UTILIZATION_REFRAMING,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_WITH_SURPRISE,ERICKSON_LINGUISTIC_DISTINCTION,1,1,1.0
ERICKSON_DIRECT_SUGGESTION_WITH_TAG,ERICKSON_EMOTIONAL_CONTROL,1,1,1.0
ERICKSON_DIRECT_TASKING,ERICKSON_AUTHORITY_FRAME,1,3,0.3333333333333333
ERICKSON_DIRECT_TASKING,ERICKSON_DIRECT_CONFRONTATION_INQUIRY,1,3,0.3333333333333333
ERICKSON_DIRECT_TASKING,ERICKSON_PRESUPPOSITION_AND_DIRECTIVE,1,3,0.3333333333333333
ERICKSON_DIRECT_TERMINATION,ERICKSON_PATTERN_INTERRUPTION_AND_REDIRECTION,1,1,1.0
ERICKSON_DIRECT_TEST,ERICKSON_POST_HYPNOTIC_SUGGESTION,1,1,1.0
ERICKSON_DIRECT_TRANSITION,ERICKSON_TRUISM_TAG_QUESTION,1,1,1.0
ERICKSON_DIRECT_UNCONSCIOUS_COMMAND,ERICKSON_REFRAMING_PUN,1,1,1.0
ERICKSON_DIRECT_UNCONSCIOUS_SUGGESTION,ERICKSON_DIRECT_SUGGESTION_WITH_LOGIC,1,1,1.0
ERICKSON_DIRECT_UTILIZATION,ERICKSON_DIRECT_CHALLENGE,1,7,0.14285714285714285
ERICKSON_DIRECT_UTILIZATION,ERICKSON_DIRECT_INDUCTION,1,7,0.14285714285714285
ERICKSON_DIRECT_UTILIZATION,ERICKSON_DIRECT_UTILIZATION,1,7,0.14285714285714285
ERICKSON_DIRECT_UTILIZATION,ERICKSON_OPEN_INQUIRY,1,7,0.14285714285714285
ERICKSON_DIRECT_UTILIZATION,ERICKSON_PAIN_DISPLACEMENT,1,7,0.14285714285714285
ERICKSON_DIRECT_UTILIZATION,ERICKSON_PARADOXICAL_TERMINATION,1,7,0.14285714285714285
ERICKSON_DIRECT_UTILIZATION,ERICKSON_UTILIZATION_PARADOX,1,7,0.14285714285714285
ERICKSON_DIRECT_UTILIZATION_STATE_SHIFT,ERICKSON_OBSERVATIONAL_TRUISM,1,1,1.0
ERICKSON_DIRECT_VALIDATION,ERICKSON_AMNESIA_RECALL,1,8,0.125
ERICKSON_DIRECT_VALIDATION,ERICKSON_ATTENTION_MULTIPLICITY,1,8,0.125
ERICKSON_DIRECT_VALIDATION,ERICKSON_INTERROGATIVE_PROBE,1,8,0.125
ERICKSON_DIRECT_VALIDATION,ERICKSON_METAPHOR_FUTURE_PACING,1,8,0.125
ERICKSON_DIRECT_VALIDATION,ERICKSON_ORIENTING_QUESTION,1,8,0.125
ERICKSON_DIRECT_VALIDATION,ERICKSON_PARADOXICAL_CHALLENGE,1,8,0.125
ERICKSON_DIRECT_VALIDATION,ERICKSON_UTILIZATION_OWNERSHIP,1,8,0.125
ERICKSON_DIRECT_VALIDATION,ERICKSON_UTILIZATION_REFRAMING,1,8,0.125
ERICKSON_DISARMING_RESISTANCE,ERICKSON_INQUIRY_INDUCTION,1,1,1.0
ERICKSON_DISCLAIMER_OF_CONTROL,ERICKSON_INDIRECT_INDUCTION,1,1,1.0
ERICKSON_DISGUISED_AUTHORITY,ERICKSON_STRATEGIC_REDIRECTION,1,1,1.0
ERICKSON_DISMISSAL_OF_INTELLECTUALIZATION,ERICKSON_TRANSFORMATION_CONTRAST,1,1,1.0
ERICKSON_DISPLACEMENT_INQUIRY,ERICKSON_INDIRECT_INQUIRY,1,1,1.0
ERICKSON_DISPLACEMENT_OF_AFFECT,ERICKSON_REFRAMING_SENSORY_METAPHOR,1,1,1.0
ERICKSON_DISPLACEMENT_OF_INHIBITION,ERICKSON_UTILIZATION_AND_PERMISSIVENESS,1,1,1.0
ERICKSON_DISPLACEMENT_RESISTANCE,ERICKSON_DOUBLE_BIND_RESISTANCE,1,1,1.0
ERICKSON_DISPLACEMENT_UTILIZATION,ERICKSON_UTILIZATION_TRUISM,1,1,1.0
ERICKSON_DISRUPTION,ERICKSON_STRATEGIC_POSITIONING,1,1,1.0
ERICKSON_DISSOCIATED_PROJECTION,ERICKSON_UTILIZATION_AND_REFRAMING,1,1,1.0
ERICKSON_DISSOCIATION,ERICKSON_AMBIGUITY_SUGGESTION,1,13,0.07692307692307693
ERICKSON_DISSOCIATION,ERICKSON_DIRECT_AUTHORITY,1,13,0.07692307692307693
ERICKSON_DISSOCIATION,ERICKSON_DISSOCIATION_AMNESIA,1,13,0.07692307692307693
ERICKSON_DISSOCIATION,ERICKSON_DISSOCIATION_TRUISM,1,13,0.07692307692307693
ERICKSON_DISSOCIATION,ERICKSON_PACING_AND_TRANSITION,1,13,0.07692307692307693
ERICKSON_DISSOCIATION,ERICKSON_PACING_AND_VALIDATION,1,13,0.07692307692307693
ERICKSON_DISSOCIATION,ERICKSON_PRESUPPOSITION,1,13,0.07692307692307693
ERICKSON_DISSOCIATION,ERICKSON_PRESUPPOSITION_TRUISM,1,13,0.07692307692307693
ERICKSON_DISSOCIATION,ERICKSON_STRATEGIC_EFFICIENCY,1,13,0.07692307692307693
ERICKSON_DISSOCIATION,ERICKSON_TRUISM_PACING,1,13,0.07692307692307693
ERICKSON_DISSOCIATION,ERICKSON_TRUISM_VALIDATION,1,13,0.07692307692307693
ERICKSON_DISSOCIATION,ERICKSON_UNCONSCIOUS_RELIANCE,1,13,0.07692307692307693
ERICKSON_DISSOCIATION,ERICKSON_UTILIZATION_FEEDBACK,1,13,0.07692307692307693
ERICKSON_DISSOCIATION_AFFECT_SPLIT,ERICKSON_INDIRECT_SUGGESTION,1,1,1.0
ERICKSON_DISSOCIATION_AMNESIA,ERICKSON_TRUISM_PACING,1,2,0.5
ERICKSON_DISSOCIATION_AMNESIA,ERICKSON_TRUISM_YES_SET,1,2,0.5
ERICKSON_DISSOCIATION_ANCHORING,ERICKSON_CLARIFICATION,1,1,1.0
ERICKSON_DISSOCIATION_AND_CHALLENGE,ERICKSON_PRESUPPOSITION_OF_FAILURE,1,1,1.0
ERICKSON_DISSOCIATION_AND_DEEPENING,ERICKSON_TIME_DISTORTION,1,1,1.0
ERICKSON_DISSOCIATION_AND_PACING,ERICKSON_NEGATIVE_COMMAND_DISSOCIATION,1,1,1.0
ERICKSON_DISSOCIATION_AND_ROLE_ASSIGNMENT,ERICKSON_REINFORCEMENT_UTILIZATION,1,1,1.0
ERICKSON_DISSOCIATION_AND_UTILIZATION,ERICKSON_ANALOGY_UNCONSCIOUS_INCUBATION,1,3,0.3333333333333333
ERICKSON_DISSOCIATION_AND_UTILIZATION,ERICKSON_POSTHYPNOTIC_SUGGESTION_DISSOCIATION,1,3,0.3333333333333333
ERICKSON_DISSOCIATION_AND_UTILIZATION,ERICKSON_UTILIZATION_METAPHOR,1,3,0.3333333333333333
ERICKSON_DISSOCIATION_AUTHORITY,ERICKSON_DEPOTENTIATION_EXPLANATION,1,1,1.0
ERICKSON_DISSOCIATION_BOUNDARY,ERICKSON_INTERNAL_REPRESENTATION,1,1,1.0
ERICKSON_DISSOCIATION_BY_FOCUS,ERICKSON_INDIRECT_DISPLACEMENT,1,1,1.0
ERICKSON_DISSOCIATION_BY_TIME,ERICKSON_DISSOCIATION_METAPHOR,1,1,1.0
ERICKSON_DISSOCIATION_CATALEPSY,ERICKSON_IMPLICATION,1,1,1.0
ERICKSON_DISSOCIATION_CHALLENGE,ERICKSON_DISSOCIATION_PARADOX,1,2,0.5
ERICKSON_DISSOCIATION_CHALLENGE,ERICKSON_STATE_ASSESSMENT,1,2,0.5
ERICKSON_DISSOCIATION_COMMAND,ERICKSON_DIRECT_UNCONSCIOUS_COMMAND,1,2,0.5
ERICKSON_DISSOCIATION_COMMAND,ERICKSON_DISSOCIATION_COMMAND,1,2,0.5
ERICKSON_DISSOCIATION_COMPARTMENTALIZATION,ERICKSON_DETACHED_OBSERVER,1,1,1.0
ERICKSON_DISSOCIATION_CONSCIOUS_UNCONSCIOUS,ERICKSON_TRUISM_REFRAME,1,2,0.5
ERICKSON_DISSOCIATION_CONSCIOUS_UNCONSCIOUS,ERICKSON_UTILIZATION_REFRAMING,1,2,0.5
ERICKSON_DISSOCIATION_CONTRAST,ERICKSON_TRUISM_UTILIZATION,1,2,0.5
ERICKSON_DISSOCIATION_CONTRAST,ERICKSON_UTILIZATION_PRESUPPOSITION,1,2,0.5
ERICKSON_DISSOCIATION_DEPOTENTIATION,ERICKSON_PACING_AND_VALIDATION,1,1,1.0
ERICKSON_DISSOCIATION_DISPLACEMENT,ERICKSON_UTILIZATION_BOREDOM,1,1,1.0
ERICKSON_DISSOCIATION_DISTINCTION,ERICKSON_UTILIZATION_OF_EXPERIENCE,1,1,1.0
ERICKSON_DISSOCIATION_EVIDENCE,ERICKSON_DISSOCIATIVE_CONTRAST,1,1,1.0
ERICKSON_DISSOCIATION_EXPLANATION,ERICKSON_INDIRECT_LEARNING_AND_METAPHOR,1,1,1.0
ERICKSON_DISSOCIATION_EXTERNALIZATION,ERICKSON_DISSOCIATION_BY_TIME,1,1,1.0
ERICKSON_DISSOCIATION_FOCUS,ERICKSON_NEGATIVE_SUGGESTION_DISSOCIATION,1,1,1.0
ERICKSON_DISSOCIATION_FRAMING,ERICKSON_REINFORCEMENT_TRUISM,1,1,1.0
ERICKSON_DISSOCIATION_INDIRECT,ERICKSON_UTILIZATION_DISPLACEMENT,1,1,1.0
ERICKSON_DISSOCIATION_INDUCTION,ERICKSON_UTILIZATION_PACING,1,1,1.0
ERICKSON_DISSOCIATION_INQUIRY,ERICKSON_INDIRECT_CHALLENGE,1,2,0.5
ERICKSON_DISSOCIATION_INQUIRY,ERICKSON_UTILIZATION_REFRAMING,1,2,0.5
ERICKSON_DISSOCIATION_LIMITATION,ERICKSON_CONSCIOUS_LIMITATION,1,1,1.0
ERICKSON_DISSOCIATION_LOGIC,ERICKSON_PERMISSIVE_FRAME,1,2,0.5
ERICKSON_DISSOCIATION_LOGIC,ERICKSON_UTILIZATION_FRAME,1,2,0.5
ERICKSON_DISSOCIATION_METAPHOR,ERICKSON_UTILIZATION_BREAK,1,1,1.0
ERICKSON_DISSOCIATION_NOT_DOING,ERICKSON_TRUISM_AMNESIA,1,1,1.0
ERICKSON_DISSOCIATION_OBSERVATION,ERICKSON_ANALOGY_TRUISM,1,5,0.2
ERICKSON_DISSOCIATION_OBSERVATION,ERICKSON_DISSOCIATION_EVIDENCE,1,5,0.2
ERICKSON_DISSOCIATION_OBSERVATION,ERICKSON_DOUBLE_BIND,1,5,0.2
ERICKSON_DISSOCIATION_OBSERVATION,ERICKSON_OBSERVATION_METAPHOR,1,5,0.2
ERICKSON_DISSOCIATION_OBSERVATION,ERICKSON_PROCESS_SUGGESTION,1,5,0.2
ERICKSON_DISSOCIATION_OBSERVER,ERICKSON_UNCONSCIOUS_ALIGNMENT,1,1,1.0
ERICKSON_DISSOCIATION_OPPONENT,ERICKSON_DISSOCIATIVE_POST_HYPNOTIC,1,1,1.0
ERICKSON_DISSOCIATION_PARADOX,ERICKSON_REVERSE_SET,1,1,1.0
ERICKSON_DISSOCIATION_PERMISSIVE,ERICKSON_DISSOCIATION_FRAMING,1,3,0.3333333333333333
ERICKSON_DISSOCIATION_PERMISSIVE,ERICKSON_UNCONSCIOUS_RESOURCE_ACCESS,1,3,0.3333333333333333
ERICKSON_DISSOCIATION_PERMISSIVE,ERICKSON_UTILIZATION_LINKAGE,1,3,0.3333333333333333
ERICKSON_DISSOCIATION_PERSONIFICATION,ERICKSON_NEGATIVE_PRAISE,1,1,1.0
ERICKSON_DISSOCIATION_PREMISE,ERICKSON_PSYCHOLOGICAL_FLEXIBILITY,1,1,1.0
ERICKSON_DISSOCIATION_PRESUPPOSITION,ERICKSON_REFRAMING_VALIDITY,1,2,0.5
ERICKSON_DISSOCIATION_PRESUPPOSITION,ERICKSON_YES_SET_PACING,1,2,0.5
ERICKSON_DISSOCIATION_PRINCIPLE,ERICKSON_LEARNING_PROCESS,1,1,1.0
ERICKSON_DISSOCIATION_RATIFICATION,ERICKSON_DIRECTING_ATTENTION,1,2,0.5
ERICKSON_DISSOCIATION_RATIFICATION,ERICKSON_DOUBLE_BIND_RATIFICATION,1,2,0.5
ERICKSON_DISSOCIATION_RATIONALIZATION,ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION,1,1,1.0
ERICKSON_DISSOCIATION_RECIPROCITY,ERICKSON_DISSOCIATION_TRUISM,1,1,1.0
ERICKSON_DISSOCIATION_REFRAME,ERICKSON_DIRECT_SUGGESTION,1,1,1.0
ERICKSON_DISSOCIATION_REFRAMING,ERICKSON_COGNITIVE_RESTRUCTURING_METAPHOR,1,5,0.2
ERICKSON_DISSOCIATION_REFRAMING,ERICKSON_DIRECT_SUGGESTION_WITH_INTENSITY,1,5,0.2
ERICKSON_DISSOCIATION_REFRAMING,ERICKSON_INDIRECT_SUGGESTION_DISSOCIATION,1,5,0.2
ERICKSON_DISSOCIATION_REFRAMING,ERICKSON_REFRAMING_UTILIZATION,1,5,0.2
ERICKSON_DISSOCIATION_REFRAMING,ERICKSON_REPETITION_FIXATION,1,5,0.2
ERICKSON_DISSOCIATION_REGRESSION,ERICKSON_AGE_REGRESSION_DISSOCIATION,1,3,0.3333333333333333
ERICKSON_DISSOCIATION_REGRESSION,ERICKSON_AGE_REGRESSION_SPATIAL_UTILIZATION,1,3,0.3333333333333333
ERICKSON_DISSOCIATION_REGRESSION,ERICKSON_TRUISM_LINKAGE,1,3,0.3333333333333333
ERICKSON_DISSOCIATION_REINFORCEMENT,ERICKSON_POST_HYPNOTIC_LINKING,1,1,1.0
ERICKSON_DISSOCIATION_RESTRUCTURING,ERICKSON_STRATEGIC_SEQUENCING,1,1,1.0
ERICKSON_DISSOCIATION_REVERSAL,ERICKSON_TRUISM_YES_SET,1,1,1.0
ERICKSON_DISSOCIATION_SENSORY_DISTORTION,ERICKSON_MOMENTUM_SHIFT,1,1,1.0
