script_id,turn_no,content,pattern_id,pattern_label
A Teaching Seminar with Milton H Erickson,1241,Where do you naturally locate the future? Ahead and beyond.,ERICKSON_SPATIAL_ANCHORING,Other
A Teaching Seminar with Milton H Erickson,1242,That’s common learning. Unrecognized learning. Forward and upward for the future. Backwards and downwards for the past.,ERICKSON_TRUISM_SPATIAL_MAPPING,Truism
A Teaching Seminar with Milton H Erickson,1243,It’s nice being a little girl.,ERICKSON_AGE_REGRESSION_REINFORCEMENT,Other
A Teaching Seminar with Milton H Erickson,1244,"I’m talking about time and she isn’t going to have time to think about other things such as, “How do I appear in the world?” I am continuing to guide her along.",ERICKSON_COGNITIVE_OCCUPATION,Other
A Teaching Seminar with Milton H Erickson,1245,"And maybe you are looking forward to your birthday party, or going somewhere... going to visit Grandma... or going to visit school.",ERICKSON_PERMISSIVE_SUGGESTION,Suggestion
A Teaching Seminar with Milton H Erickson,1246,"“Going” is a very powerful word. The goal is not the important thing. It’s the feeling — the sense of going, and it makes the goal real.",ERICKSON_PROCESS_ORIENTATION,Other
A Teaching Seminar with Milton H Erickson,1247,And she takes over the control.,ERICKSON_PATIENT_AUTONOMY,Other
A Teaching Seminar with Milton H Erickson,1248,"Yes, within the framework that has been given her. Only she can’t analyze that framework.",ERICKSON_UNCONSCIOUS_PROTECTION,Other
A Teaching Seminar with Milton H Erickson,1249,"And maybe right now you are sitting in the school, watching your teacher.",ERICKSON_PERMISSIVE_SUGGESTION,Suggestion
A Teaching Seminar with Milton H Erickson,1250,"“Maybe right now-w-w-w you are sitting in school” “Now” is present, and I draw it out. It is a long present. “And now-w-w-w ...” There is time for lots of thinking in that “now,” but it is limited to now.",ERICKSON_TIME_DISTORTION,Other
A Teaching Seminar with Milton H Erickson,1251,"Yes. An elongated now. So it’s a continuous now. You think of today as “now” and it is all day. You don’t think of any part of today as past. And so I give that continuation of “now” by saying, “Now-w-w-w . . .”",ERICKSON_TIME_DISTORTION_ELONGATION,Other
A Teaching Seminar with Milton H Erickson,1252,"Or maybe you ate playing in the yard, in the schoolyard, or maybe it is vacation time. (E. sits back.) And you’re really having a good time.",ERICKSON_UTILIZATION_CHOICE,Utilization
A Teaching Seminar with Milton H Erickson,1253,“Having a good time” means what?,ERICKSON_INTERNAL_SEARCH,Other
A Teaching Seminar with Milton H Erickson,1254,"“You’re having a good time” doesn’t define the time. Whether it’s playing jacks, or jumping rope or teeter-tottering. But it is “now-w-w‘s . ..” good time.",ERICKSON_VAGUE_PREDICATE_ANCHORING,Other
A Teaching Seminar with Milton H Erickson,1255,"She has to define it, but she has to define it in the terms of “now.”",ERICKSON_TEMPORAL_ANCHORING,Other
A Teaching Seminar with Milton H Erickson,1256,"Yes, and school time.",ERICKSON_UTILIZATION_METAPHOR,Utilization
A Teaching Seminar with Milton H Erickson,1258,“When you are a big girl.”,ERICKSON_FUTURE_PACING_PRESUPPOSITION,Pacing
A Teaching Seminar with Milton H Erickson,1259,Yes.,ERICKSON_PACING_AND_VALIDATION,Pacing
A Teaching Seminar with Milton H Erickson,1260,"And my voice goes everywhere with you and changes into the voices of your parents, your teachers, your playmates and the voices of the wind and of the rain.",ERICKSON_VOICE_GENERALIZATION,Other
A Teaching Seminar with Milton H Erickson,1261,"It’s very comprehensive. One thing you don’t know about me, Jeff. My father was very poor. I learned to read very rapidly, and I read an unabridged dictionary. I spent hours and hours reading that. In grade school, they took intelligence tests on me, and the teachers were so astonished at my vocabulary.",ERICKSON_SELF_DISCLOSURE_AUTHORITY,Other
A Teaching Seminar with Milton H Erickson,1262,"Yes, a narwhal tusk.",ERICKSON_AFFIRMATION_OF_KNOWLEDGE,Other
A Teaching Seminar with Milton H Erickson,1263,"I was seeing the picture of the narwhal in the dictionary and that tusk all at the same time. And reading the unabridged dictionary, which I read from beginning to end before I was through with the third grade, gave me a tremendous knowledge of the meanings of words.",ERICKSON_PERSONAL_HISTORY_UTILIZATION,Utilization
A Teaching Seminar with Milton H Erickson,1264,I often do. What does wind sound like to you when you are little?,ERICKSON_UTILIZATION_REGRESSION,Utilization
A Teaching Seminar with Milton H Erickson,1265,You can recognize this as making sound on this. Wind makes sound and you can’t see the source of the sound anywhere. It’s a very wonderful thing. The sound of the wind.,ERICKSON_TRUISM_UTILIZATION,Utilization
A Teaching Seminar with Milton H Erickson,1266,"It’s there but it is coming from nowhere, yet it is there.",ERICKSON_AMBIGUITY_TRUISM,Truism
A Teaching Seminar with Milton H Erickson,1267,Yes. And raindrops. You hear them on the leaves of the tree that you are standing under close by. You hear the sound off the leaves on top of the tree. You hear it on top of the roof. They’re everywhere. And you’ve been used to locating sounds because that’s awfully important in childhood.,ERICKSON_SENSORY_UTILIZATION_AGE_REGRESSION,Utilization
A Teaching Seminar with Milton H Erickson,1268,And all the childhood wonderment. You watch a two-year-old listening to the wind-the absolute wonderment on his face. His conscious learning is that it takes an object to make a noise. Now here is a noise without an object.,ERICKSON_OBSERVATIONAL_METAPHOR,Other
A Teaching Seminar with Milton H Erickson,1269,"You’re making it all-inclusive. You’re using emotional associations to parents, teachers, which is related to going down, down, down.",ERICKSON_UTILIZATION_ASSOCIATION,Utilization
A Teaching Seminar with Milton H Erickson,1270,"Yes, and your subject will use that basic emotion.",ERICKSON_YES_SET_FUTURE_PACING,Pacing
A Teaching Seminar with Milton H Erickson,1271,"Maybe you are out in the garden, picking flowers, and sometime when you are a great big girl, you are going to meet a lot of people and you will tell them some happy things about when you were a little girl. And the more comfortable you feel, the more like a little girl you feel, because you are a little girl.",ERICKSON_AGE_REGRESSION,Other
A Teaching Seminar with Milton H Erickson,1272,"I keep lowering my head as I emphasize, “You are a little girl.”",ERICKSON_NONVERBAL_ANCHORING,Other
A Teaching Seminar with Milton H Erickson,1273,And sometime you are going to meet a lot of people.,ERICKSON_TRUISM_FUTURE_PACING,Pacing
A Teaching Seminar with Milton H Erickson,1274,That she is going to grow up and that she can do it then.,ERICKSON_FUTURE_PACING,Pacing
A Teaching Seminar with Milton H Erickson,1275,"Now I don’t know where you live, but you might like to go barefoot. You might like to sit in your swimming pool and dangle your feet in the water and you wish you could swim. And would you like your favorite candy to eat right now? Here it is and now you feel it in your mouth and enjoy it.",ERICKSON_PERMISSIVE_EVOCATION,Other
A Teaching Seminar with Milton H Erickson,1276,"Yes. There is one other thing. Little girls like candy. I want to be sure of my transference. Dangling legs in the pool or going barefoot, that’s permissible. I got two permissible leading up to something that might not be permissible, but is delicious. So I weighted the reply.",ERICKSON_PERMISSIBLE_PACING,Pacing
A Teaching Seminar with Milton H Erickson,1277,And Freud said it takes three months to establish transference.,ERICKSON_TRUISM_AUTHORITY,Truism
A Teaching Seminar with Milton H Erickson,1278,"And another thing — dangling her legs in the pool can occur at any age. Going barefoot defines the age. And they are all related to childhood. Dangling legs is an adult thing, too. And so she translates her dangling legs as an adult. Going barefoot is also part of her translation and she internally makes dangling legs childhood, because of the mention of going barefoot And then the candy...",ERICKSON_SYMBOLIC_ASSOCIATION,Suggestion
A Teaching Seminar with Milton H Erickson,1279,"Because I can’t always be certain just exactly where I am. But, I know how to play it. There are multiple meanings of words. That was a nice learning for you to learn that “forward and upward” is the future and “backwards” is the past. And yet you have known that for how long?",ERICKSON_LINGUISTIC_AMBIGUITY_AND_TIME_ORIENTATION,Other
A Teaching Seminar with Milton H Erickson,1280,"Now sometime, when you are a big girl, you will tell a lot of strangers about your favorite candy when you were a little girl.",ERICKSON_POST_HYPNOTIC_SUGGESTION,Suggestion
A Teaching Seminar with Milton H Erickson,1282,"Now, at age 16, when she looks at that, she is going to see the smallness of the screech owl, and the bigness of the little baby. That will reunite with all her own feelings of bigness in high school and the warm memories of being a little baby and that little screech owl. So you see how all of those memories are put together, unnoticeably.",ERICKSON_TIME_DISTORTION_ANCHORING,Other
A Teaching Seminar with Milton H Erickson,1283,She will remember that. She will think of that candy and when I’m in sight she will think about candy and me.,ERICKSON_ASSOCIATION_ANCHOR,Suggestion
A Teaching Seminar with Milton H Erickson,1284,A long continuance. That picture is a long continuance... the screech owl and Laurel.,ERICKSON_NOMINALIZATION_REPETITION,Other
A Teaching Seminar with Milton H Erickson,1286,As an infant.,ERICKSON_PACING_REALITY,Pacing
A Teaching Seminar with Milton H Erickson,1287,As an infant. And her love encompassed Lance from that time forward.,ERICKSON_TEMPORAL_CONTINUITY,Other
A Teaching Seminar with Milton H Erickson,1289,What am I doing there?,ERICKSON_INTERROGATIVE_FEEDBACK,Other
A Teaching Seminar with Milton H Erickson,1290,"I’m paralyzing her body. Now in her vocabulary, paralysis is bad. And it will remain until I say otherwise. Whatever is bad, I can remove. And I am a doctor.",ERICKSON_REFRAMING_AUTHORITY,Reframing
A Teaching Seminar with Milton H Erickson,1291,Some of the bad I am removing.,ERICKSON_DIRECT_SUGGESTION,Suggestion
A Teaching Seminar with Milton H Erickson,1292,"If I type one key on the typewriter, I’ll type two.",ERICKSON_MOMENTUM_TRUISM,Truism
A Teaching Seminar with Milton H Erickson,1293,No.,ERICKSON_MINIMALISM_AUTONOMY,Other
A Teaching Seminar with Milton H Erickson,1294,"I was listening to someone on TV today, and I said, “That’s a Michigan accent.” You see, you are never given a course in accent learning, yet you pick up those accents. You don’t know you are picking them up, but you are learning them and you learn how to recognize them. We do learn that and, like paralysis, it spreads. From Michigan to Wisconsin to New York. What does the knowledge of accents do?",ERICKSON_UNCONSCIOUS_LEARNING,Other
