Category,Pattern ID,Importance,Typical Leads To,Typical Preceded By
IDEODYNAMIC,ERICKSON_IDEODYNAMIC_SUGGESTION,0.0001427110902494782,ERICKSON_UTILIZATION_RESISTANCE (1.00),ERICKSON_UTILIZATION_GENERALIZATION (0.25)
IDEOMOTOR,ERICKSON_IDEOMOTOR_ANALYSIS,0.00014271546858998362,ERICKSON_IDEOMOTOR_UTILIZATION (1.00),ERICKSON_OBSERVATION_TRANCE_POTENTIAL (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_AWAKENING,0.00014286558296968072,ERICKSON_DOUBLE_BIND_TAG_QUESTIONS (1.00),ERICKSON_IDEOMOTOR_FRACTIONATION (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_AWARENESS,0.0001424374114285234,ERICKSON_PATTERN_INTERRUPT (1.00),ERICKSON_PRESUPPOSITION_INTERROGATIVE (0.50)
IDEOMOTOR,ERICKSON_IDEOMOTOR_BIND,0.00014261483146922472,ERICKSON_PERMISSIVE_UTILIZATION (1.00),ERICKSON_NEGATIVE_COMMAND_BIND (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_BYPASS,0.00028494234641193044,ERICKSON_IDEOMOTOR_PREP (0.50); ERICKSON_REFRAMING_UTILIZATION (0.50),ERICKSON_UNCONSCIOUS_AGENCY (0.50); ERICKSON_IDEOMOTOR_SIGNALING (0.08)
IDEOMOTOR,ERICKSON_IDEOMOTOR_CONDITIONING,0.00014447375781312356,ERICKSON_METAPHOR_STORYTELLING (1.00),ERICKSON_RATIFICATION_TAG_QUESTION (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_CONFIRMATION,0.000141561194573947,ERICKSON_IDEOMOTOR_SIGNALING (1.00),ERICKSON_IDEOMOTOR_RATIFICATION (0.50)
IDEOMOTOR,ERICKSON_IDEOMOTOR_CONFUSION,0.00014195279506661412,ERICKSON_UTILIZATION_MIRRORING (1.00),ERICKSON_CONFUSION_AMNESIA (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_CUEING,0.00013611383575241962,ERICKSON_UTILIZATION_TIMING (1.00),ERICKSON_IDEOMOTOR_LINKING (0.33)
IDEOMOTOR,ERICKSON_IDEOMOTOR_DECOMPOSITION,0.00014243818372848324,ERICKSON_SENSORY_UTILIZATION (1.00),ERICKSON_IDEOMOTOR_REHEARSAL (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_DIFFERENTIATION,0.00014208356050275005,ERICKSON_SENSORY_UTILIZATION (1.00),ERICKSON_DOUBLE_BIND_IDEOMOTOR (0.50)
IDEOMOTOR,ERICKSON_IDEOMOTOR_DISSOCIATION,0.002272973894659974,ERICKSON_AGE_DISSOCIATION_OBSERVER (0.06); ERICKSON_ALLIANCE_AND_REDIRECTION (0.06); ERICKSON_AMNESIA_PRESUPPOSITION (0.06),ERICKSON_ANALOGY_IDEOMOTOR (1.00); ERICKSON_ANALOGY_MECHANISM (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_DOUBLE_BIND,0.0002801439124647205,ERICKSON_NEGATIVE_SUGGESTION_UTILIZATION (0.50); ERICKSON_UTILIZATION_THREAT (0.50),ERICKSON_AMBIGUITY_SUGGESTION (1.00); ERICKSON_INDIRECT_SUGGESTION_METAPHOR (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_DYNAMICS,0.00028539177004346114,ERICKSON_PACING_AND_VALIDATION (0.50); ERICKSON_TRUISM_DISSOCIATION (0.50),ERICKSON_PARADOXICAL_IMPLICATION (1.00); ERICKSON_OPEN_INQUIRY (0.05)
IDEOMOTOR,ERICKSON_IDEOMOTOR_FOCUS,0.000142795070536572,,ERICKSON_UTILIZATION_AND_DISSOCIATION (0.25)
IDEOMOTOR,ERICKSON_IDEOMOTOR_FRACTIONATION,0.00014277870410424337,ERICKSON_IDEOMOTOR_AWAKENING (1.00),ERICKSON_DISSOCIATIVE_INQUIRY (0.33)
IDEOMOTOR,ERICKSON_IDEOMOTOR_GUIDANCE,0.00014240406479662076,ERICKSON_INEVITABILITY_FRAME (1.00),ERICKSON_INVOLUNTARY_CHALLENGE (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_INQUIRY,0.00014343694415868294,ERICKSON_INDIRECT_INDUCTION (1.00),ERICKSON_PHS_DISSOCIATION (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_LEVITATION,0.00014281514164198603,ERICKSON_RELEVANCE_SHIFT (1.00),ERICKSON_UTILIZATION_INQUIRY (0.07)
IDEOMOTOR,ERICKSON_IDEOMOTOR_LINKAGE,0.00014257741942866908,ERICKSON_PACING_AND_VALIDATION (1.00),ERICKSON_INEVITABILITY_FRAME (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_LINKING,0.0004080931881958592,ERICKSON_DISSOCIATIVE_CATALEPSY (0.33); ERICKSON_IDEOMOTOR_CUEING (0.33); ERICKSON_UNCONSCIOUS_SEARCH (0.33),ERICKSON_EMBEDDED_COMMAND (1.00); ERICKSON_REDIRECTION_OF_ATTENTION (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_OBSERVATION,0.00014187508156618717,ERICKSON_PERMISSIVE_SUGGESTION (1.00),ERICKSON_AMBIGUITY_UTILIZATION (0.33)
IDEOMOTOR,ERICKSON_IDEOMOTOR_PACING,0.0001420584598201309,ERICKSON_PARADOX_UTILIZATION (1.00),ERICKSON_MINIMAL_CUE (0.04)
IDEOMOTOR,ERICKSON_IDEOMOTOR_PREP,0.00014255786494215354,ERICKSON_TRUISM_UNIVERSAL (1.00),ERICKSON_IDEOMOTOR_BYPASS (0.50)
IDEOMOTOR,ERICKSON_IDEOMOTOR_PROCESS,0.00014409980297413392,ERICKSON_PACING_LEADING (1.00),ERICKSON_AUTONOMY_STRATEGY (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_RATIFICATION,0.0002829502178344032,ERICKSON_IDEOMOTOR_CONFIRMATION (0.50); ERICKSON_ILLUSION_OF_CHOICE (0.50),ERICKSON_METAPHOR_PROCESS (1.00); ERICKSON_UTILIZATION_YES_SET (0.50)
IDEOMOTOR,ERICKSON_IDEOMOTOR_RATIONALE,0.00014238783317812882,ERICKSON_INDIRECT_SUGGESTION (1.00),ERICKSON_ROLE_REVERSAL_MISDIRECTION (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_REFRAMING,0.00014201125013678037,ERICKSON_TRUISM_TAG_QUESTION (1.00),ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION (0.02)
IDEOMOTOR,ERICKSON_IDEOMOTOR_REHEARSAL,0.00014235156477193336,ERICKSON_IDEOMOTOR_DECOMPOSITION (1.00),ERICKSON_UTILIZATION_OF_RESISTANCE (0.08)
IDEOMOTOR,ERICKSON_IDEOMOTOR_RESPONSE,0.00028559821559699433,ERICKSON_PARTIAL_AWAKENING (0.50); ERICKSON_PRIVACY_PROTECTION (0.50),ERICKSON_UNCONSCIOUS_AWARENESS (0.50); ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION (0.02)
IDEOMOTOR,ERICKSON_IDEOMOTOR_RITUAL,0.0001426445398090772,ERICKSON_UNCONSCIOUS_HABIT_INQUIRY (1.00),ERICKSON_OBSERVATION_DOUBLE_BIND (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_SIGNALING,0.001698354602934388,ERICKSON_IDEOMOTOR_SIGNALING (0.25); ERICKSON_DIRECT_SUGGESTION (0.08); ERICKSON_DISSOCIATIVE_QUESTIONING (0.08),ERICKSON_IDEOMOTOR_CONFIRMATION (1.00); ERICKSON_INDIRECT_SUGGESTION_PARADOX (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_SUGGESTION,0.0007094024803107541,ERICKSON_AUTHORITY_REASSURANCE (0.20); ERICKSON_IDEOMOTOR_SUGGESTION (0.20); ERICKSON_IDEOMOTOR_VALIDATION (0.20),ERICKSON_DIRECT_SUGGESTION_LABELING (1.00); ERICKSON_PHYSIOLOGICAL_PACING (0.33)
IDEOMOTOR,ERICKSON_IDEOMOTOR_TRUISM,0.00014230500080547227,ERICKSON_INDIRECT_SUGGESTION_PARADOX (1.00),ERICKSON_TRUISM_REINFORCEMENT (0.11)
IDEOMOTOR,ERICKSON_IDEOMOTOR_UTILIZATION,0.001282909432900331,ERICKSON_DISSOCIATION (0.11); ERICKSON_DOUBLE_BIND_RATIFICATION (0.11); ERICKSON_NON_INTERVENTION_REFRAME (0.11),ERICKSON_ANALOGY_UNCONSCIOUS_INCUBATION (1.00); ERICKSON_ANECDOTE_AND_UNCONSCIOUS_MODELING (1.00)
IDEOMOTOR,ERICKSON_IDEOMOTOR_VALIDATION,0.0001419668283799238,ERICKSON_AMBIGUOUS_NEGATION (1.00),ERICKSON_IDEOMOTOR_SUGGESTION (0.20)
IDEOMOTOR,ERICKSON_IDEOMOTOR_YES_SET,0.00014201125013678037,ERICKSON_AMNESIA_LINKING (1.00),ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION (0.02)
IDEOSENSORY,ERICKSON_IDEOSENSORY_ASSOCIATION,0.0001428013078295155,ERICKSON_TRANSDERIVATIONAL_SEARCH (1.00),ERICKSON_PACING_AND_VALIDATION (0.01)
IDEOSENSORY,ERICKSON_IDEOSENSORY_INDUCTION,0.00014282908560293636,ERICKSON_STRATEGIC_FRAMING (1.00),ERICKSON_SENSORY_ELICITATION (1.00)
IDIOMATIC,ERICKSON_IDIOMATIC_SUGGESTION,0.00014205915718626226,ERICKSON_REFRAMING (1.00),ERICKSON_TRUISM_PRESUPPOSITION (0.07)
ILLUSION,ERICKSON_ILLUSION_OF_CHOICE,0.0032696468469264085,ERICKSON_DOUBLE_BIND (0.13); ERICKSON_ANALOGY_NUDGE (0.04); ERICKSON_CONFUSION_DIVERSION (0.04),ERICKSON_ANALOGY_SENSORY_HABITUATION (1.00); ERICKSON_ASYMMETRIC_RAPPORT (1.00)
ILLUSION,ERICKSON_ILLUSION_OF_CHOICE_AND_FRACTIONATION,0.00014203315441705105,ERICKSON_POST_HYPNOTIC_INTEGRATION (1.00),ERICKSON_UNCONSCIOUS_RELIANCE (0.50)
ILLUSION,ERICKSON_ILLUSION_OF_CHOICE_AND_MODELING,0.0001420033686748057,ERICKSON_POST_HYPNOTIC_SUGGESTION (1.00),ERICKSON_TRUISM (0.03)
ILLUSION,ERICKSON_ILLUSION_OF_CHOICE_AUTONOMY,0.0001419584334385271,ERICKSON_DIRECTIVE_AUTHORITY (1.00),ERICKSON_UTILIZATION_AND_REFRAMING (0.09)
ILLUSORY,ERICKSON_ILLUSORY_FREEDOM,0.00014241650660270025,ERICKSON_LINGUISTIC_PRESUPPOSITION (1.00),ERICKSON_UNCONSCIOUS_DIRECTIVE (0.25)
IMPLICATION,ERICKSON_IMPLICATION,0.0004303916466834517,ERICKSON_COMPOUND_SUGGESTION (0.33); ERICKSON_ILLUSION_OF_CHOICE (0.33); ERICKSON_UTILIZATION_REFRAMING (0.33),ERICKSON_DISSOCIATION_CATALEPSY (1.00); ERICKSON_SHOCK_SEARCH (1.00)
IMPLICATION,ERICKSON_IMPLICATION_ANALYSIS,0.00014154404555992615,ERICKSON_NEGATIVE_SUGGESTION_BIND (1.00),ERICKSON_DEPOTENTIATION (0.33)
IMPLICATION,ERICKSON_IMPLICATION_LOGIC,0.00014176141823352275,ERICKSON_NOT_KNOWING_FOR_EMPOWERMENT (1.00),ERICKSON_LINGUISTIC_REFRAME (1.00)
IMPLICATION,ERICKSON_IMPLICATION_PRESUPPOSITION,0.0002844575472738505,ERICKSON_IMPLICIT_EXPECTATION (0.50); ERICKSON_UTILIZATION_TRUISM (0.50),ERICKSON_LINGUISTIC_PRESUPPOSITION (0.50); ERICKSON_PRESUPPOSITION (0.02)
IMPLICATION,ERICKSON_IMPLICATION_REALIZATION,0.00014236562583205944,ERICKSON_NOT_KNOWING (1.00),ERICKSON_RHETORICAL_CHALLENGE (0.25)
IMPLICATION,ERICKSON_IMPLICATION_TRUISM,0.00029486175390498135,ERICKSON_TRUISM_ANALOGY (0.50); ERICKSON_TRUISM_PACING (0.50),ERICKSON_COMPOUND_SUGGESTION (0.14); ERICKSON_UTILIZATION_METAPHOR (0.06)
IMPLICATION,ERICKSON_IMPLICATION_VALIDATION,0.000141302479896837,ERICKSON_AGE_REGRESSION_ANCHOR (1.00),ERICKSON_INFORMALITY_STRATEGY (1.00)
IMPLICIT,ERICKSON_IMPLICIT_COMMAND,0.00014255779536438533,ERICKSON_TRUISM_VALIDATION (1.00),ERICKSON_YES_SET_PACING (0.02)
IMPLICIT,ERICKSON_IMPLICIT_EXPECTATION,0.00014231531787659566,ERICKSON_YES_SET_PACING (1.00),ERICKSON_IMPLICATION_PRESUPPOSITION (0.50)
IMPLICIT,ERICKSON_IMPLICIT_SUGGESTION,0.00014403500765677667,ERICKSON_TIME_DISTORTION_UTILIZATION (1.00),ERICKSON_POSTHYPNOTIC_SUGGESTION (0.11)
IMPLIED,ERICKSON_IMPLIED_DIRECTIVE,0.0005708906195319328,ERICKSON_DOUBLE_BIND (0.25); ERICKSON_IMPLIED_DIRECTIVE (0.25); ERICKSON_REFRAMING (0.25),ERICKSON_IMPLIED_DIRECTIVE_IDEOMOTOR (1.00); ERICKSON_TAG_QUESTION_RATIFICATION (1.00)
IMPLIED,ERICKSON_IMPLIED_DIRECTIVE_IDEOMOTOR,0.00014319883655562055,ERICKSON_IMPLIED_DIRECTIVE (1.00),ERICKSON_TRUISM_AUTOMATICITY (1.00)
IMPLIED,ERICKSON_IMPLIED_SUGGESTION,0.00014279634220838272,ERICKSON_FUTURE_PACING_TIMING (1.00),ERICKSON_TRUISM_LINKING (0.33)
INCREMENTAL,ERICKSON_INCREMENTAL_NEGOTIATION,0.0001426441401736504,ERICKSON_COMPLIANCE_SET (1.00),ERICKSON_NEGOTIATION_PRESUPPOSITION (1.00)
INCREMENTAL,ERICKSON_INCREMENTAL_PROGRESSION,0.00014419285720535018,ERICKSON_INCREMENTAL_UTILIZATION (1.00),ERICKSON_PERSPECTIVE_SHIFT (0.50)
INCREMENTAL,ERICKSON_INCREMENTAL_REDUCTION,0.0001427516341165201,ERICKSON_PARADOXICAL_INTENTION (1.00),ERICKSON_REFRAMING_AND_LOGICAL_LINKING (1.00)
INCREMENTAL,ERICKSON_INCREMENTAL_REFRAMING,0.0001426445398090772,ERICKSON_VALIDATION (1.00),ERICKSON_CAPACITY_AFFIRMATION (1.00)
INCREMENTAL,ERICKSON_INCREMENTAL_UTILIZATION,0.00014428059656532052,ERICKSON_RHETORICAL_MOTIVATION (1.00),ERICKSON_INCREMENTAL_PROGRESSION (1.00)
INDIRECT,ERICKSON_INDIRECT_ALLUSION,0.0001428013078295155,ERICKSON_UTILIZATION_CONFIRMATION (1.00),ERICKSON_PACING_AND_VALIDATION (0.01)
INDIRECT,ERICKSON_INDIRECT_AMNESIA_UTILIZATION,0.00014075010336795737,ERICKSON_TRUISM_AWARENESS (1.00),ERICKSON_UTILIZATION_NON_REACTION (1.00)
INDIRECT,ERICKSON_INDIRECT_ANALGESIA_DISTRACTION,0.00014234201656811694,ERICKSON_REFRAMING_AGE (1.00),ERICKSON_REDEFINITION (0.20)
INDIRECT,ERICKSON_INDIRECT_ANECDOTE,0.00014280943758184674,ERICKSON_UTILIZATION_TRUISM (1.00),ERICKSON_REFRAMING_AND_MINIMIZATION (1.00)
INDIRECT,ERICKSON_INDIRECT_ATTENTION,0.000143020333889005,ERICKSON_PARADOXICAL_REFRAMING (1.00),ERICKSON_REFRAMING_RESILIENCE (1.00)
INDIRECT,ERICKSON_INDIRECT_AUDIENCE_UTILIZATION,0.00014289927816752467,ERICKSON_UTILIZATION_OBSERVATION (1.00),ERICKSON_SELECTIVE_ADDRESSING (1.00)
INDIRECT,ERICKSON_INDIRECT_AUTONOMY,0.0001423026192333854,ERICKSON_TRUISM_VALIDATION (1.00),ERICKSON_NON_SPECIFIC_SUGGESTION (1.00)
INDIRECT,ERICKSON_INDIRECT_AVAILABILITY,0.00012428635435468105,ERICKSON_TRUISM_PACING (1.00),ERICKSON_IRRELEVANT_STATEMENT (1.00)
INDIRECT,ERICKSON_INDIRECT_CHALLENGE,0.0007113238286765157,ERICKSON_DISSOCIATIVE_INQUIRY (0.20); ERICKSON_MINIMAL_CUE (0.20); ERICKSON_PATTERN_INTERRUPT_TRIVIALITY (0.20),ERICKSON_AMNESIA_PRESUPPOSITION (1.00); ERICKSON_SHOCK_AND_REDIRECT (1.00)
INDIRECT,ERICKSON_INDIRECT_COLLABORATION,0.00014249414048246584,ERICKSON_UTILIZATION_CLARIFICATION (1.00),ERICKSON_INDIRECT_NEGATION (1.00)
INDIRECT,ERICKSON_INDIRECT_COMMUNICATION,0.00014249851632083064,,ERICKSON_RECIPROCITY_MODELING (1.00)
INDIRECT,ERICKSON_INDIRECT_CONFRONTATION,0.000428344867169344,ERICKSON_PACING_AND_VALIDATION (0.33); ERICKSON_TRUISM_SPECIFICITY (0.33); ERICKSON_UTILIZATION_ANCHOR (0.33),ERICKSON_ANALOGY_LOGIC (0.50); ERICKSON_REFRAMING_NORMALIZATION (0.14)
INDIRECT,ERICKSON_INDIRECT_CONTROL,0.0001420790169492318,ERICKSON_UTILIZATION_STRATEGY (1.00),ERICKSON_CONFUSION_DISPLACEMENT (0.50)
INDIRECT,ERICKSON_INDIRECT_DEFENSE,0.0001434370216944824,ERICKSON_ILLUSION_OF_CHOICE (1.00),ERICKSON_SUBTLE_REINFORCEMENT (1.00)
INDIRECT,ERICKSON_INDIRECT_DIRECTIVE,0.0007131940366280098,ERICKSON_EXPECTANCY (0.20); ERICKSON_INDIRECT_FRACTIONATION (0.20); ERICKSON_PRESUPPOSITION_STRATEGY (0.20),ERICKSON_COMPLIANCE_BUILDING (1.00); ERICKSON_CASE_NARRATIVE (0.50)
INDIRECT,ERICKSON_INDIRECT_DISCLOSURE,0.00014260201416018103,ERICKSON_UTILIZATION_REFRAMING (1.00),ERICKSON_PERMISSIVE_AUTONOMY (1.00)
INDIRECT,ERICKSON_INDIRECT_DISPLACEMENT,0.00028493322399666043,ERICKSON_PARADOXICAL_CHALLENGE (0.50); ERICKSON_REFRAMING_AND_BOUNDARIES (0.50),ERICKSON_DISSOCIATION_BY_FOCUS (1.00); ERICKSON_PRESUPPOSITIONAL_QUERY (1.00)
INDIRECT,ERICKSON_INDIRECT_DISSOCIATION,0.00014260201416018103,ERICKSON_REALITY_ORIENTATION_REFRAMING (1.00),ERICKSON_FRAME_SHIFTING (1.00)
INDIRECT,ERICKSON_INDIRECT_ELICITATION,0.0002845207451381626,ERICKSON_FIXATION_TECHNIQUE (0.50); ERICKSON_PACING_AND_UTILIZATION (0.50),ERICKSON_EXPECTANCY_PROBE (0.50); ERICKSON_CONFUSION_TECHNIQUE (0.05)
INDIRECT,ERICKSON_INDIRECT_ENVIRONMENTAL_MANIPULATION,0.00015123465894787617,ERICKSON_REFRAMING (1.00),ERICKSON_TIME_DISTORTION_AND_PACING (1.00)
INDIRECT,ERICKSON_INDIRECT_FOCUS,0.00014235630201547857,ERICKSON_SPECIFIC_ACTION_SUGGESTION (1.00),ERICKSON_UTILIZATION_PACING (0.03)
INDIRECT,ERICKSON_INDIRECT_FRACTIONATION,0.00014272560106390477,ERICKSON_REFRAMING_AMNESIA (1.00),ERICKSON_INDIRECT_DIRECTIVE (0.20)
INDIRECT,ERICKSON_INDIRECT_FRAME,0.00014186647124012498,ERICKSON_REFRAMING_PAST (1.00),ERICKSON_TRUISM_PACING (0.02)
INDIRECT,ERICKSON_INDIRECT_INDUCTION,0.0017055551858887004,ERICKSON_CLINICAL_ANECDOTE (0.08); ERICKSON_DISSOCIATION_INDUCTION (0.08); ERICKSON_IDEOMOTOR_SIGNALING (0.08),ERICKSON_DISCLAIMER_OF_CONTROL (1.00); ERICKSON_IDEOMOTOR_INQUIRY (1.00)
INDIRECT,ERICKSON_INDIRECT_INDUCTION_QUESTIONS,0.00014273133705275355,ERICKSON_FRAGMENTATION_UTILIZATION (1.00),ERICKSON_AMNESIA_IMPLICATION (1.00)
INDIRECT,ERICKSON_INDIRECT_INDUCTION_STRATEGY,0.0001429008368612821,ERICKSON_REPETITIVE_PACING (1.00),ERICKSON_MEMORY_REINFORCEMENT (1.00)
INDIRECT,ERICKSON_INDIRECT_INDUCTION_TRANSITION,0.00014274087321638741,ERICKSON_CONFUSION_DISSOCIATION (1.00),ERICKSON_TRUISM_VAGUENESS (0.50)
INDIRECT,ERICKSON_INDIRECT_INFLUENCE,0.00013810446010416094,ERICKSON_STRATEGIC_SEQUENCING (1.00),ERICKSON_TRUISM_UTILIZATION (0.03)
INDIRECT,ERICKSON_INDIRECT_INQUIRY,0.002416044242910306,ERICKSON_BYPASS_CRITICAL_FACULTY (0.06); ERICKSON_DISSOCIATION_REFRAMING (0.06); ERICKSON_DOUBLE_BIND (0.06),ERICKSON_DISPLACEMENT_INQUIRY (1.00); ERICKSON_PRESUPPOSITION_PROBE (1.00)
INDIRECT,ERICKSON_INDIRECT_INTERVENTION,0.00014235630201547857,ERICKSON_CONCRETE_SYMBOLISM (1.00),ERICKSON_UTILIZATION_PACING (0.03)
INDIRECT,ERICKSON_INDIRECT_LEARNING,0.0004261328935137072,ERICKSON_EMOTIONAL_REFRAMING (0.33); ERICKSON_UTILIZATION_AND_REFRAMING (0.33); ERICKSON_UTILIZATION_CONFIRMATION (0.33),ERICKSON_ANALOGY_AND_ORIENTATION (1.00); ERICKSON_TRUISM_REFRAME (0.10)
INDIRECT,ERICKSON_INDIRECT_LEARNING_AND_METAPHOR,0.00014302553667517836,ERICKSON_UNCONSCIOUS_LEARNING_SURPRISE (1.00),ERICKSON_DISSOCIATION_EXPLANATION (1.00)
INDIRECT,ERICKSON_INDIRECT_LEARNING_INTEGRATION,0.00014201853295487058,ERICKSON_UNCONSCIOUS_TRUST (1.00),ERICKSON_UNCONSCIOUS_DISSOCIATION (0.33)
INDIRECT,ERICKSON_INDIRECT_METAPHOR_RESOURCE,0.00014100955793353676,ERICKSON_ANECDOTE_UTILIZATION (1.00),ERICKSON_PACING_EXPERIENCE (0.33)
INDIRECT,ERICKSON_INDIRECT_METHODOLOGY,0.00014241543886338328,ERICKSON_TRANSITION_TO_METAPHOR (1.00),ERICKSON_INDIRECT_UTILIZATION (0.50)
INDIRECT,ERICKSON_INDIRECT_MODELING,0.0001423816618463811,ERICKSON_UNCONSCIOUS_RESOURCE_UTILIZATION (1.00),ERICKSON_INTERPOSING_DOUBT (1.00)
INDIRECT,ERICKSON_INDIRECT_NEGATION,0.0001424074874903573,ERICKSON_INDIRECT_COLLABORATION (1.00),ERICKSON_REFRAMING_SCAPEGOAT (1.00)
INDIRECT,ERICKSON_INDIRECT_OPEN_QUESTION,0.00014148631023199398,ERICKSON_THERAPEUTIC_PROTECTION (1.00),ERICKSON_TRUISM_DISSOCIATION (0.11)
INDIRECT,ERICKSON_INDIRECT_PACING,0.0001443984610948255,ERICKSON_REFRAMING_LOGIC (1.00),ERICKSON_UTILIZATION_AND_DISRUPTION (1.00)
INDIRECT,ERICKSON_INDIRECT_PERMISSIVE,0.00014024903549901918,ERICKSON_BYPASS_CONSCIOUS_COMPLIANCE (1.00),ERICKSON_PROFESSIONAL_CURIOSITY (1.00)
INDIRECT,ERICKSON_INDIRECT_PHYSIOLOGICAL_SUGGESTION,0.00014168088293047928,ERICKSON_MOTOR_INHIBITION_PRESUPPOSITION (1.00),ERICKSON_TRUISM_NOT_KNOWING (1.00)
INDIRECT,ERICKSON_INDIRECT_PHYSIOLOGICAL_VALIDATION,0.00014162199356070407,ERICKSON_UNCONSCIOUS_AWARENESS (1.00),ERICKSON_PACING_TRUISM (0.04)
INDIRECT,ERICKSON_INDIRECT_PRESUPPOSITION,0.0001424870159309737,ERICKSON_COLLABORATIVE_ALLIANCE (1.00),ERICKSON_REDEFINITION_AND_UTILIZATION (1.00)
INDIRECT,ERICKSON_INDIRECT_PRIMING,0.00014255779536438533,ERICKSON_TRUISM_UNCERTAINTY (1.00),ERICKSON_YES_SET_PACING (0.02)
INDIRECT,ERICKSON_INDIRECT_PROBE,0.00014235317977805189,ERICKSON_CATALEPSY_CHALLENGE (1.00),ERICKSON_PRESUPPOSITIONAL_INQUIRY (0.33)
INDIRECT,ERICKSON_INDIRECT_PROBING,0.0005729593571987667,ERICKSON_AUTHORITY_CONGRUENCE (0.25); ERICKSON_IDEOMOTOR_SIGNALING (0.25); ERICKSON_MINIMAL_ENCOURAGER (0.25),ERICKSON_AMNESIA_WEATHER_TRUISM (1.00); ERICKSON_OBJECTIVE_INQUIRY (1.00)
INDIRECT,ERICKSON_INDIRECT_PROCESS,0.00014016374779637672,ERICKSON_METAPHOR_PROCESS (1.00),ERICKSON_REFRAMING_UTILIZATION (0.01)
INDIRECT,ERICKSON_INDIRECT_PROGRESSION,0.00014163019480575704,ERICKSON_PARADOXICAL_INTERVENTION (1.00),ERICKSON_OBSERVATIONAL_PACING (0.17)
INDIRECT,ERICKSON_INDIRECT_QUESTIONING,0.00014294995425117853,ERICKSON_PACING_AND_LEADING (1.00),ERICKSON_PHYSICAL_METAPHOR_SHIFT (1.00)
INDIRECT,ERICKSON_INDIRECT_RATIONALE,0.00013785737564691767,ERICKSON_ETHICAL_PROTECTION (1.00),ERICKSON_INDIVIDUALITY_UTILIZATION (0.50)
INDIRECT,ERICKSON_INDIRECT_REGRESSION,0.0001425086133927514,ERICKSON_DISSOCIATIVE_INTEGRATION (1.00),ERICKSON_PUZZLEMENT_REGRESSION (1.00)
INDIRECT,ERICKSON_INDIRECT_REINFORCEMENT,0.0002853059093316497,ERICKSON_DISSOCIATIVE_CONTRAST (0.50); ERICKSON_VALIDATION_UTILIZATION (0.50),ERICKSON_INTERROGATIVE_CHALLENGE (0.10); ERICKSON_INDIRECT_SUGGESTION (0.01)
INDIRECT,ERICKSON_INDIRECT_REORIENTATION,0.00028437137204483,ERICKSON_CONDITIONAL_TRUISM (0.50); ERICKSON_DOUBLE_BIND_CHOICE (0.50),ERICKSON_TIME_DISTORTION (0.06); ERICKSON_UTILIZATION_REFRAMING (0.01)
INDIRECT,ERICKSON_INDIRECT_RESOLUTION,0.00014374460630266713,ERICKSON_PRESENT_UTILIZATION (1.00),ERICKSON_TEMPORAL_LINKING (1.00)
INDIRECT,ERICKSON_INDIRECT_SEEDING,0.00014270757475110722,ERICKSON_YES_SET_PACING (1.00),ERICKSON_PRESUPPOSITION_ANALYSIS (0.50)
INDIRECT,ERICKSON_INDIRECT_SENSORY_GROUNDING,0.00014268110411017545,ERICKSON_DISSOCIATION_REGRESSION (1.00),ERICKSON_DISSOCIATIVE_PROJECTION (1.00)
INDIRECT,ERICKSON_INDIRECT_SUGGESTION,0.010989865986999506,ERICKSON_INDIRECT_SUGGESTION (0.05); ERICKSON_PACING_AND_LEADING (0.03); ERICKSON_DISSOCIATION_UTILIZATION (0.03),ERICKSON_ALLIANCE_PRESUPPOSITION (1.00); ERICKSON_AMNESIA_CONFIRMATION (1.00)
INDIRECT,ERICKSON_INDIRECT_SUGGESTION_AND_AVOIDANCE,0.00014220423471830265,ERICKSON_DOUBLE_BIND_UTILIZATION (1.00),ERICKSON_REFRAMING_IMPLICATION (0.50)
INDIRECT,ERICKSON_INDIRECT_SUGGESTION_AND_CHALLENGE,0.00014303641777229758,ERICKSON_INDIRECT_SUGGESTION (1.00),ERICKSON_SHOCK_AND_METAPHOR (1.00)
INDIRECT,ERICKSON_INDIRECT_SUGGESTION_AND_TRUISM,0.0001431996477493324,ERICKSON_METAPHOR_UTILIZATION (1.00),ERICKSON_UNCONSCIOUS_LEARNING_SURPRISE (1.00)
